"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"195" "90768_009A_S7_L001_R1_001" "90768_090A_S31_L001_R1_001" 6 10 0.6 0.0210084033613445 476
"196" "90768_009A_S7_L001_R1_001" "90768_104A_S32_L001_R1_001" 6 6 1 0.0126050420168067 476
"197" "90768_014A_S8_L001_R1_001" "90768_015A_S9_L001_R1_001" 26 37 0.702702702702703 0.0777310924369748 476
"198" "90768_014A_S8_L001_R1_001" "90768_018A_S10_L001_R1_001" 20 28 0.714285714285714 0.0588235294117647 476
"199" "90768_014A_S8_L001_R1_001" "90768_027A_S11_L001_R1_001" 21 34 0.617647058823529 0.0714285714285714 476
"200" "90768_014A_S8_L001_R1_001" "90768_029A_S12_L001_R1_001" 23 35 0.657142857142857 0.0735294117647059 476
"201" "90768_014A_S8_L001_R1_001" "90768_034A_S13_L001_R1_001" 21 30 0.7 0.0630252100840336 476
"202" "90768_014A_S8_L001_R1_001" "90768_040A_S14_L001_R1_001" 28 37 0.756756756756757 0.0777310924369748 476
"203" "90768_014A_S8_L001_R1_001" "90768_042A_S15_L001_R1_001" 24 36 0.666666666666667 0.0756302521008403 476
"204" "90768_014A_S8_L001_R1_001" "90768_044A_S16_L001_R1_001" 28 36 0.777777777777778 0.0756302521008403 476
"205" "90768_014A_S8_L001_R1_001" "90768_054A_S17_L001_R1_001" 14 20 0.7 0.0420168067226891 476
"206" "90768_014A_S8_L001_R1_001" "90768_055A_S18_L001_R1_001" 25 35 0.714285714285714 0.0735294117647059 476
"207" "90768_014A_S8_L001_R1_001" "90768_056A_S19_L001_R1_001" 22 30 0.733333333333333 0.0630252100840336 476
"208" "90768_014A_S8_L001_R1_001" "90768_057A_S20_L001_R1_001" 17 35 0.485714285714286 0.0735294117647059 476
"209" "90768_014A_S8_L001_R1_001" "90768_061A_S21_L001_R1_001" 19 25 0.76 0.0525210084033613 476
"210" "90768_014A_S8_L001_R1_001" "90768_064A_S22_L001_R1_001" 23 33 0.696969696969697 0.069327731092437 476
"211" "90768_014A_S8_L001_R1_001" "90768_067A_S23_L001_R1_001" 25 35 0.714285714285714 0.0735294117647059 476
"212" "90768_014A_S8_L001_R1_001" "90768_075A_S24_L001_R1_001" 27 37 0.72972972972973 0.0777310924369748 476
"213" "90768_014A_S8_L001_R1_001" "90768_076A_S25_L001_R1_001" 24 35 0.685714285714286 0.0735294117647059 476
"214" "90768_014A_S8_L001_R1_001" "90768_077A_S26_L001_R1_001" 23 35 0.657142857142857 0.0735294117647059 476
"215" "90768_014A_S8_L001_R1_001" "90768_078A_S27_L001_R1_001" 26 37 0.702702702702703 0.0777310924369748 476
"216" "90768_014A_S8_L001_R1_001" "90768_083A_S28_L001_R1_001" 24 36 0.666666666666667 0.0756302521008403 476
"217" "90768_014A_S8_L001_R1_001" "90768_084A_S29_L001_R1_001" 26 36 0.722222222222222 0.0756302521008403 476
"218" "90768_014A_S8_L001_R1_001" "90768_088A_S30_L001_R1_001" 22 29 0.758620689655172 0.0609243697478992 476
"219" "90768_014A_S8_L001_R1_001" "90768_090A_S31_L001_R1_001" 6 10 0.6 0.0210084033613445 476
"220" "90768_014A_S8_L001_R1_001" "90768_104A_S32_L001_R1_001" 4 5 0.8 0.0105042016806723 476
